Nome;Local;Hyperlink;Link;Double
Blog Santana para Sempre;Santana AP;http://santanaparasempre.blogspot.com.br/;http://santanaparasempre.blogspot.com.br/;http://santanaparasempre.blogspot.com.br/
A Crítica de Manaus;Manaus;http://www.acritica.com.br;http://www.acritica.com.br;http://www.acritica.com.br
Em Tempo;Manaus;https://www.emtempo.com.br/;https://www.emtempo.com.br/;https://www.emtempo.com.br/
Diário do Amazonas;Manaus;http://www.diariodoamazonas.com.br;http://www.diariodoamazonas.com.br;http://www.diariodoamazonas.com.br
Jornal do Commercio;Manaus;http://www.jcam.com.br/;http://www.jcam.com.br/;http://www.jcam.com.br/
Jornal Maskate News;Manaus;https://www.maskate.news;https://www.maskate.news;https://www.maskate.news
Jornal Agora;Manaus;http://emtempodigital.com.br/site/categoria/jorna;http://emtempodigital.com.br/site/categoria/jorna;http://emtempodigital.com.br/
Jornal ON; Jornais de Manaus;http://onjornal.com/;http://onjornal.com/;http://onjornal.com/
O Jornal da Ilha;Parintins;http://www.ojornaldailha.com/;http://www.ojornaldailha.com/;http://www.ojornaldailha.com/
Repórter Parintins;Parintins;http://reporterparintins.com.br/;http://reporterparintins.com.br/;http://reporterparintins.com.br/
O Solimões;Tefé;http://osolimoes.com.br/;http://osolimoes.com.br/;http://osolimoes.com.br/
Diário Oficial de Manaus;-;http://dom.manaus.am.gov.br/;http://dom.manaus.am.gov.br/;http://dom.manaus.am.gov.br/
Agência de Notícias Governo AM;-;http://www.amazonas.am.gov.br/sala-de-imprensa/;http://www.amazonas.am.gov.br/sala-de-imprensa/;http://www.amazonas.am.gov.br/
Imprensa Oficial do Amazonas;-;http://www.imprensaoficial.am.gov.br/;http://www.imprensaoficial.am.gov.br/;http://www.imprensaoficial.am.gov.br/
Portal Amazônia;Manaus / AM;http://portalamazonia.com/;http://portalamazonia.com/;http://portalamazonia.com/
D24AMCanal;Manaus / AM;http://www.d24am.com/;http://www.d24am.com/;http://www.d24am.com/
Portal Em Tempo;Manaus / AM;http://www.emtempo.com.br;http://www.emtempo.com.br;http://www.emtempo.com.br
AM News;Manaus;http://www.amnews.com.br/;http://www.amnews.com.br/;http://www.amnews.com.br/
AM Post;Manaus;http://www.ampost.com.br/;http://www.ampost.com.br/;http://www.ampost.com.br/
Amazônia na Rede;Manaus;http://www.amazonianarede.com.br/;http://www.amazonianarede.com.br/;http://www.amazonianarede.com.br/
Amazonas Atual;Manaus;http://amazonasatual.com.br/;http://amazonasatual.com.br/;http://amazonasatual.com.br/
Amazonas Notícias;Manaus;http://www.amazonasnoticias.com.br;http://www.amazonasnoticias.com.br;http://www.amazonasnoticias.com.br
Blog da Floresta;Manaus;http://www.blogdafloresta.com.br/;http://www.blogdafloresta.com.br/;http://www.blogdafloresta.com.br/
Correio da Amazônia;Manaus;http://www.correiodaamazonia.com.br/;http://www.correiodaamazonia.com.br/;http://www.correiodaamazonia.com.br/
Manaus Alerta;Manaus;http://manausalerta.com.br/;http://manausalerta.com.br/;http://manausalerta.com.br/
Manaus Online;Manaus;http://www.manausonline.com/;http://www.manausonline.com/;http://www.manausonline.com/
Mano Repórter;Manaus;https://manoreporter.com.br/;https://manoreporter.com.br/;https://manoreporter.com.br/
No Amazonas é Assim;Manaus;http://noamazonaseassim.com.br/;http://noamazonaseassim.com.br/;http://noamazonaseassim.com.br/
O Chefão da Notícia;Manaus;http://www.ochefaodanoticia.com.br/;http://www.ochefaodanoticia.com.br/;http://www.ochefaodanoticia.com.br/
Portal Amazônia ON;Manaus;http://amazoniaon.com.br;http://amazoniaon.com.br;http://amazoniaon.com.br
Portal Amazonas 1;Manaus;https://amazonas1.com.br/;https://amazonas1.com.br/;https://amazonas1.com.br/
Portal do Amazonas.com;Manaus;https://portaldoamazonas.com;https://portaldoamazonas.com;https://portaldoamazonas.com
Portal do Holanda;Manaus;http://www.portaldoholanda.com.br/;http://www.portaldoholanda.com.br/;http://www.portaldoholanda.com.br/
Portal do ZacariasCanal;Manaus;http://portaldozacarias.com.br;http://portaldozacarias.com.br;http://portaldozacarias.com.br
Portal Gazeta do Amazonas; Notícias de Manaus;http://portalgazetadoamazonas.com.br/;http://portalgazetadoamazonas.com.br/;http://portalgazetadoamazonas.com.br/
Apuí Online;Apuí;http://apuionline.com.br/;http://apuionline.com.br/;http://apuionline.com.br/
Barcelos na Net Canal;Barcelos;https://barcelosnanet.com;https://barcelosnanet.com;https://barcelosnanet.com
Notícias de Barreirinha;Barreirinha;http://g1.globo.com/am/amazonas/cidade/barreirinh;http://g1.globo.com/am/amazonas/cidade/barreirinh;http://g1.globo.com/
Portal Barreirinha;Barreirinha;http://portalbarreirinha.com;http://portalbarreirinha.com;http://portalbarreirinha.com
Portal O Tambaqui;Benjamin Constant;http://www.portalotambaqui.com/;http://www.portalotambaqui.com/;http://www.portalotambaqui.com/
Portal BVR;Boa Vista do Ramos;http://www.portalbvr.com.br/;http://www.portalbvr.com.br/;http://www.portalbvr.com.br/
Portal do Purus;Boca do Acre;http://portaldopurus.com.br/;http://portaldopurus.com.br/;http://portaldopurus.com.br/
Portal do Careiro;Careiro;http://www.portaldocareiro.com.br;http://www.portaldocareiro.com.br;http://www.portaldocareiro.com.br
Notícias de Careiro da Várzea;Careiro da Várzea;http://g1.globo.com/am/amazonas/cidade/careiro-da;http://g1.globo.com/am/amazonas/cidade/careiro-da;http://g1.globo.com/
Portal Fonte Boa;Fonte Boa;http://www.portalfonteboa.com.br/;http://www.portalfonteboa.com.br/;http://www.portalfonteboa.com.br/
Folha de Mangaba;Humaitá;http://www.folhadamangaba.com/;http://www.folhadamangaba.com/;http://www.folhadamangaba.com/
Portal Barrancas; Humaitá;http://barrancas.com.br/;http://barrancas.com.br/;http://barrancas.com.br/
Portal Iranduba; Iranduba;http://portaliranduba.com/;http://portaliranduba.com/;http://portaliranduba.com/
Itacoatiara Alerta;Itacoatiara;http://www.itacoatiaraalerta.com.br/;http://www.itacoatiaraalerta.com.br/;http://www.itacoatiaraalerta.com.br/
Itacoatiara Online;Itacoatiara;http://itacoatiaraonline.com.br/;http://itacoatiaraonline.com.br/;http://itacoatiaraonline.com.br/
Portal Itacoatiara;Itacoatiara;http://www.portalitacoatiara.com/;http://www.portalitacoatiara.com/;http://www.portalitacoatiara.com/
Voz do Purus;Lábrea;https://www.vozdopurus.com.br;https://www.vozdopurus.com.br;https://www.vozdopurus.com.br
Folha de Manicoré;Manicoré;http://folhademanicore.com.br;http://folhademanicore.com.br;http://folhademanicore.com.br
Manicoré em Foco;Manicoré;http://www.blogmanicoreemfoco.com/;http://www.blogmanicoreemfoco.com/;http://www.blogmanicoreemfoco.com/
Portal Edy Lima Radialista;Manicoré;http://www.edylimaradialista.com/;http://www.edylimaradialista.com/;http://www.edylimaradialista.com/
Portal Nhamundá;Nhamundá;http://www.portalnhamunda.com.br;http://www.portalnhamunda.com.br;http://www.portalnhamunda.com.br
Portal NON Hoje;Nova Olinda do Norte;http://www.nonhoje.com.br/;http://www.nonhoje.com.br/;http://www.nonhoje.com.br/
Alvorada Parintins;Parintins;http://www.alvoradaparintins.com.br/;http://www.alvoradaparintins.com.br/;http://www.alvoradaparintins.com.br/
CNA7;Parintins;https://www.cna7.com.br/;https://www.cna7.com.br/;https://www.cna7.com.br/
Parintins Notícias;Parintins;https://parintinsnoticias.com/;https://parintinsnoticias.com/;https://parintinsnoticias.com/
Parintins.com;Parintins;http://www.parintins.com;http://www.parintins.com;http://www.parintins.com
Portal Samaúma; Parintins;https://portalsamauma.com;https://portalsamauma.com;https://portalsamauma.com
Portal Regis Goes;Santa Isabel do Rio Negro;http://www.regisgoes.com.br/;http://www.regisgoes.com.br/;http://www.regisgoes.com.br/
Portal Içaense;Santo Antônio do Iça;http://www.portalicaense.com.br/;http://www.portalicaense.com.br/;http://www.portalicaense.com.br/
Portal Tabatinga;Tabatinga;http://portaltabatinga.com.br;http://portaltabatinga.com.br;http://portaltabatinga.com.br
Tefé News;Tefé;http://www.tefenews.com.br/;http://www.tefenews.com.br/;http://www.tefenews.com.br/
Sites do Amazonas: Jornalistas AM ;Amazônia Real;http://www.jornalistasam.com.br/;http://www.jornalistasam.com.br/;http://www.jornalistasam.com.br/
Federação Amazonense de Futebol;-;http://www.fafamazonas.com.br/;http://www.fafamazonas.com.br/;http://www.fafamazonas.com.br/
Campeonato Amazonense;-;http://globoesporte.globo.com/am/futebol/campeona;http://globoesporte.globo.com/am/futebol/campeona;http://globoesporte.globo.com/
Globo Esporte Amazonas;-;http://globoesporte.globo.com/am/;http://globoesporte.globo.com/am/;http://globoesporte.globo.com/
Blogger do Teófilo;-;https://bloggerdoteofilo.blogspot.com/;https://bloggerdoteofilo.blogspot.com/;https://bloggerdoteofilo.blogspot.com/
TV Encontro das Águas;-;https://tvencontrodasaguas.com.br/;https://tvencontrodasaguas.com.br/;https://tvencontrodasaguas.com.br/
TV Nova Cidade - Manaus;-;http://www.tvnovacidade.com;http://www.tvnovacidade.com;http://www.tvnovacidade.com
Rede Tiradentes / Canal - Manaus;-;https://www.redetiradentes.com.br/;https://www.redetiradentes.com.br/;https://www.redetiradentes.com.br/
 TV A Crítica - Afiliada Record;-;http://play.acritica.com;http://play.acritica.com;http://play.acritica.com
TV Em Tempo - Afiliada SBT ;-;https://www.youtube.com/user/tvemtempo/videos;https://www.youtube.com/user/tvemtempo/videos;https://www.youtube.com/
Band Amazonas / Canal;-;http://www.band.com.br/amazonas;http://www.band.com.br/amazonas;http://www.band.com.br/
AmazonSat Ao Vivo / Bora Vê;-;http://www.amazonsat.com.br/aovivo/;http://www.amazonsat.com.br/aovivo/;http://www.amazonsat.com.br/
Rede Amazônica - Afiliada Globo / G1 AM;-;http://www.redeamazonica.com.br;http://www.redeamazonica.com.br;http://www.redeamazonica.com.br
Bom Dia Amazonas ;JAM , Amazonas TV , Amazônia Rural , Amazônia Revista , Zappeando , Paneiro;http://g1.globo.com/am/amazonas/bom-dia-amazonia/;http://g1.globo.com/am/amazonas/bom-dia-amazonia/;http://g1.globo.com/
Blog do Mario Adolfo; Blogs de Notícias de Manaus;https://www.blogdomarioadolfo.com.br/;https://www.blogdomarioadolfo.com.br/;https://www.blogdomarioadolfo.com.br/
Blog Jambo Verde;Atalaia do Norte;http://www.jamboverde.blogspot.com.br/;http://www.jamboverde.blogspot.com.br/;http://www.jamboverde.blogspot.com.br/
Blog Coari em Destaque;Coari;http://coariemdestaque.blogspot.com.br/;http://coariemdestaque.blogspot.com.br/;http://coariemdestaque.blogspot.com.br/
Blog Joilson Souza;Itacoatiara;http://joilsonremanso.blogspot.com.br/;http://joilsonremanso.blogspot.com.br/;http://joilsonremanso.blogspot.com.br/
Blog Bocas e Notícias;Tabatinga;https://bocasenoticias.blogspot.com/;https://bocasenoticias.blogspot.com/;https://bocasenoticias.blogspot.com/
Blog SPO New;São Paulo de Olivença;http://sponew.blogspot.com.br/;http://sponew.blogspot.com.br/;http://sponew.blogspot.com.br/
Correio da Bahia / Digital;Salvador / BA;http://www.correio24horas.com.br/;http://www.correio24horas.com.br/;http://www.correio24horas.com.br/
Jornal A Tarde;Salvador / BA;http://www.jornalatarde.com.br;http://www.jornalatarde.com.br;http://www.jornalatarde.com.br
Tribuna da Bahia / Digital;Salvador;http://www.tribunadabahia.com.br/;http://www.tribunadabahia.com.br/;http://www.tribunadabahia.com.br/
Jornal Massa!;Salvador;http://www.jornalmassa.com.br/;http://www.jornalmassa.com.br/;http://www.jornalmassa.com.br/
Jornal Metrópole | Semanal;Salvador;http://www.jornaldametropole.com.br/;http://www.jornaldametropole.com.br/;http://www.jornaldametropole.com.br/
Folha da Capital | Mensal;Cidade Baixa SSA;http://www.folhacidadebaixa.com/;http://www.folhacidadebaixa.com/;http://www.folhacidadebaixa.com/
Gazeta do Oeste / Edições;Barreiras;http://jornalgazetadooeste.com.br/;http://jornalgazetadooeste.com.br/;http://jornalgazetadooeste.com.br/
Jornal Nova Fronteira;Barreiras;http://jornalnovafronteira.com.br/;http://jornalnovafronteira.com.br/;http://jornalnovafronteira.com.br/
Jornal Novoeste;Barreiras;http://www.novoeste.com/;http://www.novoeste.com/;http://www.novoeste.com/
Jornal A Nossa Voz / Blog;Barrocas;http://www.jornalanossavoz.com.br/;http://www.jornalanossavoz.com.br/;http://www.jornalanossavoz.com.br/
Jornal do Sudoeste;Brumado;http://www.jornaldosudoeste.com/;http://www.jornaldosudoeste.com/;http://www.jornaldosudoeste.com/
Tribuna do Sertão / Edições;Brumado;http://www.sertaohoje.com.br/;http://www.sertaohoje.com.br/;http://www.sertaohoje.com.br/
Correio do Oeste;Buritirama;http://www.correiodooeste.com.br/;http://www.correiodooeste.com.br/;http://www.correiodooeste.com.br/
Jornal Camaçari;Camaçari;https://www.jornalcamacari.com/;https://www.jornalcamacari.com/;https://www.jornalcamacari.com/
Jornal Tabu Online;Canavieiras;http://www.tabuonline.com.br/;http://www.tabuonline.com.br/;http://www.tabuonline.com.br/
Jornal O Sertão;Conceição do Coité;http://www.jsertao.com/;http://www.jsertao.com/;http://www.jsertao.com/
Isto É Notícia;Extremo Sul BA;http://istoenoticia.com/;http://istoenoticia.com/;http://istoenoticia.com/
Jornal Alerta;Extremo Sul BA;http://www.jornalalerta.com.br/;http://www.jornalalerta.com.br/;http://www.jornalalerta.com.br/
Jornal Folha do Estado / Capas;Feira de Santana;http://www.jornalfolhadoestado.com/;http://www.jornalfolhadoestado.com/;http://www.jornalfolhadoestado.com/
Jornal Grande Bahia;Feira de Santana;http://www.jornalgrandebahia.com.br/;http://www.jornalgrandebahia.com.br/;http://www.jornalgrandebahia.com.br/
Tribuna Feirense;Feira de Santana;http://www.tribunafeirense.com.br/;http://www.tribunafeirense.com.br/;http://www.tribunafeirense.com.br/
Tribuna Popular GBI;Guanambi;http://www.tribunapopulargbi.com.br/;http://www.tribunapopulargbi.com.br/;http://www.tribunapopulargbi.com.br/
Folha da Praia;Ilhéus / Sul Bahia;http://www.folhadapraia.com/;http://www.folhadapraia.com/;http://www.folhadapraia.com/
Jornal O Paraguaçu;Itaberaba;http://www.oparaguacu.com.br/;http://www.oparaguacu.com.br/;http://www.oparaguacu.com.br/
Gazeta do Vale;Itaberaba;http://portalgazetadovale.com.br/;http://portalgazetadovale.com.br/;http://portalgazetadovale.com.br/
A Região;Itabuna / Ilhéus;http://www.aregiao.com.br/;http://www.aregiao.com.br/;http://www.aregiao.com.br/
Diário da Bahia / Edições;Itabuna;http://www.diariobahia.com.br/;http://www.diariobahia.com.br/;http://www.diariobahia.com.br/
A Notícia; Jacobina;http://www.anoticiananet.com/;http://www.anoticiananet.com/;http://www.anoticiananet.com/
A Notícia do Vale;Juazeiro;http://www.anoticiadovale.com/;http://www.anoticiadovale.com/;http://www.anoticiadovale.com/
Folha Regional;Livramento de Nossa Srª;https://folharegionalbahia.com.br/;https://folharegionalbahia.com.br/;https://folharegionalbahia.com.br/
Jornal Classe A / Edições;Luís Eduardo Magalhães;http://www.classealem.com.br/;http://www.classealem.com.br/;http://www.classealem.com.br/
Jornal O Eco Online;Paramirim;http://www.oecojornal.com.br/;http://www.oecojornal.com.br/;http://www.oecojornal.com.br/
Folha Sertaneja / Edições;Paulo Afonso;http://www.folhasertaneja.com.br/;http://www.folhasertaneja.com.br/;http://www.folhasertaneja.com.br/
Jornal Visão; Paulo Afonso;http://www.jornalvisao.com.br/;http://www.jornalvisao.com.br/;http://www.jornalvisao.com.br/
Jornal do Sol;Porto Seguro;http://www.jornaldosol.com.br/;http://www.jornaldosol.com.br/;http://www.jornaldosol.com.br/
Jornal O Sollo / Edições;Porto Seguro;https://www.osollo.com.br/;https://www.osollo.com.br/;https://www.osollo.com.br/
Terra Santa Notícias;Santa Bárbara;http://terrasantanoticias.com.br/;http://terrasantanoticias.com.br/;http://terrasantanoticias.com.br/
A Semana Online;Vitória da Conquista;http://jornalasemanaonline.com/;http://jornalasemanaonline.com/;http://jornalasemanaonline.com/
Jornal Impacto;Vitória da Conquista;http://www.jornalimpacto.com.br;http://www.jornalimpacto.com.br;http://www.jornalimpacto.com.br
Agência A Tarde;-;http://www.agenciaatarde.com.br/;http://www.agenciaatarde.com.br/;http://www.agenciaatarde.com.br/
Agência de Notícias SSA;-;http://www.agenciadenoticias.salvador.ba.gov.br/;http://www.agenciadenoticias.salvador.ba.gov.br/;http://www.agenciadenoticias.salvador.ba.gov.br/
Agência Imagens de Salvador;-;http://www.agenciadeimagens.salvador.ba.gov.br/;http://www.agenciadeimagens.salvador.ba.gov.br/;http://www.agenciadeimagens.salvador.ba.gov.br/
Notícias Governo Bahia;-;http://www.secom.ba.gov.br/;http://www.secom.ba.gov.br/;http://www.secom.ba.gov.br/
Notícias Prefeitura Salvador BA;-;http://www.comunicacao.salvador.ba.gov.br/;http://www.comunicacao.salvador.ba.gov.br/;http://www.comunicacao.salvador.ba.gov.br/
Diário Oficial Estado da Bahia;-;http://dovirtual.ba.gov.br/egba/reader2/;http://dovirtual.ba.gov.br/egba/reader2/;http://dovirtual.ba.gov.br/
Diário Oficial Salvador BA;-;http://www.dom.salvador.ba.gov.br/;http://www.dom.salvador.ba.gov.br/;http://www.dom.salvador.ba.gov.br/
Canal Prefeitura SSA;-;https://www.youtube.com/user/PrefeituradoSalvador;https://www.youtube.com/user/PrefeituradoSalvador;https://www.youtube.com/
Sites da Bahia: Relata Bahia ;Bahia Press , Diga Bahia , Encontra BA , O Diário da BA , Voz da Bahia , Qualifica Bahia , Radar da ;https://www.relatabahia.com.br/;https://www.relatabahia.com.br/;https://www.relatabahia.com.br/
Sites da BA: Gente e Mercado ;Interior da BA , Notícias da Bahia , Portal Bahia News , Política Bahia , Toda Bahia , Tudo Bahia;http://www.genteemercado.com.br/;http://www.genteemercado.com.br/;http://www.genteemercado.com.br/
Política da BA: Acesse Política;-;http://www.acessepolitica.com.br/;http://www.acessepolitica.com.br/;http://www.acessepolitica.com.br/
A Tarde Online;Salvador BA;http://www.atarde.com.br;http://www.atarde.com.br;http://www.atarde.com.br
Correio 24 Horas / Colunistas;Salvador BA;http://www.correio24horas.com.br/;http://www.correio24horas.com.br/;http://www.correio24horas.com.br/
Portal TRBN;Salvador BA;https://www.trbn.com.br/;https://www.trbn.com.br/;https://www.trbn.com.br/
BNews;Salvador BA;https://www.bnews.com.br/;https://www.bnews.com.br/;https://www.bnews.com.br/
Bahia Econômica;Salvador / Bahia;http://www.bahiaeconomica.com.br/;http://www.bahiaeconomica.com.br/;http://www.bahiaeconomica.com.br/
Bahia Notícias;Salvador / Bahia;http://www.bahianoticias.com.br/;http://www.bahianoticias.com.br/;http://www.bahianoticias.com.br/
Bahia Prime;Salvador / Bahia;http://bahiaprime.com.br/;http://bahiaprime.com.br/;http://bahiaprime.com.br/
iBahiaCanal;Salvador / Bahia;http://www.ibahia.com;http://www.ibahia.com;http://www.ibahia.com
Bahia Toda Hora;Salvador;http://www.bahiatodahora.com.br/;http://www.bahiatodahora.com.br/;http://www.bahiatodahora.com.br/
Bocão News;Salvador;http://www.bocaonews.com.br/;http://www.bocaonews.com.br/;http://www.bocaonews.com.br/
Capital Notícias BA;Salvador;http://capitalnoticiasba.com.br/;http://capitalnoticiasba.com.br/;http://capitalnoticiasba.com.br/
Classe Política;Salvador;http://www.classepolitica.com.br/;http://www.classepolitica.com.br/;http://www.classepolitica.com.br/
Estado da Bahia;Salvador;https://www.estadodabahia.com.br/;https://www.estadodabahia.com.br/;https://www.estadodabahia.com.br/
Farol da Bahia;Salvador;https://faroldabahia.com/;https://faroldabahia.com/;https://faroldabahia.com/
Jornal da Mídia;Salvador;http://www.jornaldamidia.com.br/;http://www.jornaldamidia.com.br/;http://www.jornaldamidia.com.br/
